번호,상호,영업표지,대표자,등록번호,업종
880,불여시팸,여시야 불타는닭발,김정환,20191439,한식
881,율푸드,손큰국밥,장상영,20200002,한식
882,불여시팸,여시야 찜닭,김정환,20191442,한식
883,(주)고민하는사람들,타도삼겹,김선종,20200001,한식
884,영어조합법인올래씨푸드,제주생선구이 올래밥상,이호성,20170929,한식
885,(주)친정,친정,손영웅,20191429,한식
886,(주)사나이에프씨,바른사나이뚝배기,이성훈,20170298,한식
887,올림엔터프라이즈(OLIMENTERPRISE),안국밥,안지수,20191434,한식
888,올림엔터프라이즈(OLIMENTERPRISE),마선생 순대국,안지수,20191432,한식
889,대민족,대민족,허영란,20160856,한식
890,(주)엠케이우성,낙지애가,유종민,20180635,한식
891,(주)다산푸드,고기소,목진택,20191427,한식
892,(주)에스엘에프앤비,킹콩부대찌개,정순태,20120100251,한식
893,(주)로버웰,두툼마약갈비,구세현,20191426,한식
894,(주)엠제이에프앤씨,서울전통육개장,홍승진,20191420,한식
895,(주)신송자신마산,신송자 신마산 식당,신송자,20191404,한식
896,(주)백경푸드시스템,신(辛)난쭈꾸미,박정훈,20191401,한식
897,경원해물찜아구찜,경원해물찜아구찜,김소은,20191402,한식
898,본아이에프(주),본도시락,김철호,20100100482,한식
899,(주)예울에프씨,꽃마름,김상철,20100100306,한식
900,(주)통큰가족,무한리필통큰소,박종현,20191371,한식
901,(주)신우에프에스,서울국수,김난화,20191375,한식
902,조이박푸드,조이박꽃도새기,조우성,20181229,한식
903,(주)현쿡,킹스덮밥(King's 덮밥),노문석,20161232,한식
904,본아이에프(주),본죽&비빔밥cafe,김철호,20141221,한식
905,다감,다깡,문지원,20160746,한식
906,해피브릿지협동조합,흑도리,김철환,20180181,한식
907,(주)빌든,탐라생면,윤성준,20191360,한식
908,유정티앤에프(주),나능이,마성태,20130100233,한식
909,(주)자연가득,삼육오 족발찜닭,이한용,20140104,한식
910,(주)자연가득,오라이 숯불닭갈비,이한용,20100100304,한식
911,(주)자연가득,돌깨마을 맷돌순두부,이한용,20080200262,한식
912,대구본에프앤씨,대구아지:야 0530,김명석,20191343,한식
913,(주)비알비에프앤비,배달왔소,김철영,20191350,한식
914,햇살푸드에프씨,구백냥 곱창,김용진,20191366,한식
915,(주)에브릿,어명이요,정은수,20160646,한식
916,(주)에브릿,"소담애 족발,보쌈",정은수,20110500006,한식
917,(주)한옥집에이치큐,한옥집김치찜,이재규,20181164,한식
918,(주)식스텐비즈,천사곱창,김광한,20160760,한식
919,농업회사법인(주)열명의농부,류근모와열명의농부,유병찬,20161107,한식
920,(주)푸드피플,하루한쌈,이병길,20191334,한식
921,(주)식스텐비즈,본스튜,김광한,20181023,한식
922,(주)잭팟,조선닭볶음탕,전민준,20171375,한식
923,(주)평규술집,평규술집,이성화,20191300,한식
924,(주)테이스티컴퍼니,파파낙지,김형우,20191313,한식
925,(주)더플러스,고기듬뿍 대왕비빔밥,안재민 박연섭,20180893,한식
926,우리안,명계찜닭화덕치킨,이정희,20090600022,한식
927,잘키운국내산청정돼지,청정돼지,이상현,20181335,한식
928,로꼬로꼬,로꼬로꼬,오승만,20140990,한식
929,꿀가네낙곱새,꿀본가네 낙곱새,김영일,20191295,한식
930,㈜바로푸드,낙지공장,이승오,20191279,한식
931,백락촌,김치찌개밥한그릇뚝딱,이성우,20180275,한식
932,브라더F&H,브라더한정식도시락,"김상철,김명재",20170925,한식
933,화꾸소흑도새기,대패갑1900,최경숙,20190843,한식
934,아랑고기국수,아랑고기국수,정미랑,20191265,한식
935,한동길식품,한동길전통감자탕,오동철 외1,20080100166,한식
936,제이케이컴퍼니,인생덮밥,김윤영,20191261,한식
937,(주)우품,우거지품은순대국,이종열,20170565,한식
938,(주)이대감에프앤비,이대감,임진,20160237,한식
939,라온우리협동조합,수준이다른닭발과곱창,권성훈,20191244,한식
940,칠성발효묵은지,강찜찌,김도영,20191250,한식
941,(주)제이오푸드,을용이곱창,권여정,20190781,한식
942,(주)만석푸드패밀리,만석장,이근,20191221,한식
943,유성컴퍼니,유성갈비,정근영,20191219,한식
944,(주)티에스푸드,땅스부대찌개,정경문,20170932,한식
945,(주)라온유통,어부의 밥상,정점만,20180657,한식
946,(주)다가본,전주생구이,정상일,20190515,한식
947,(주)정담에프앤비,배달삼겹 돼지되지,송경수,20170464,한식
948,원앤원(주),족발중심,박천희,20130240,한식
949,원앤원(주),배달삼겹 핑크돼지,박천희,20180912,한식
950,다감,고혹,문지원,20180979,한식
951,밀가촌국수,밀가촌국수,안명순,20181094,한식
952,(주)브라더푸드시스템,철뚝집,"윤건, 윤성건",20180720,한식
953,오빠막창,오븐에 빠진 막창,한대은,20191188,한식
954,본가어탕,본가어탕,김동호,20181131,한식
955,국제에프앤비(F&B),반했닭,김지석,20191182,한식
956,케이씨컴퍼니,국사랑,조현찬,20130100132,한식
957,(주)조앤비컨설팅,조춘식동태탕찜,조춘식,20080100219,한식
958,수니열닭발,수니열닭발,김진우,20191180,한식
959,불위에서노는닭,불위에서노는닭,이윤미,20191172,한식
960,(주)놀부,놀부화덕족발,안세진,20130395,한식
961,(주)놀부,놀부숯불애장닭,안세진,20120100698,한식
962,(주)놀부,찌개퀵,안세진,20190926,한식
963,(주)놀부,흥부찜닭,안세진,20190202,한식
964,티티씨에프,육시리,김원빈,20170216,한식
965,(주)놀부,놀부부대찌개,안세진,20080100048,한식
966,CooperativeF&C(쿠퍼레이티브에프앤씨),밥FULL,오정근외 1명,20171095,한식
967,(주)놀부,만면희색,안세진,20171057,한식
968,홍초불닭발(인천점),홍초불닭발&막창,이영재,20191168,한식
969,(주)놀부,삼겹본능,안세진,20180922,한식
970,부부요리단,부부요리단,전상진,20171086,한식
971,(주)놀부,놀부반상,안세진,20171056,한식
972,(주)놀부,놀부유황오리진흙구이,안세진,20100100014,한식
973,(주)놀부,진한설렁탕담다,안세진,20130100042,한식
974,정통춘천닭갈비,신미경정통춘천닭갈비,신미경,20130218,한식
975,(주)놀부,놀부보쌈족발,안세진,20080100047,한식
976,(주)놀부,놀부항아리갈비,안세진,20080100050,한식
977,(주)끼니,차돌박사,이능운,20181257,한식
978,일품정,정진관의일품정,최경희,20120100279,한식
979,(주)끼니,반할맛으로 값어치하는 소고깃집,이능운,20180081,한식
980,(주)에스앤에스숨,숨쉬는 순두부,이성민,20190623,한식
981,지에프케이,조선에서왔소,박찬의,20191154,한식
982,(주)반반한행복,"고기,원칙",이기원,20171271,한식
983,가장맛있는족발족과의동침,족과의동침,이진경,20120100658,한식
984,(주)서민상회,서민국밥,이서연,20190419,한식
985,(주)서민상회,곤지암 한우 소머리국밥,이서연,20190418,한식
986,농부의마음,봉춘회관,곽현주,20191158,한식
987,(주)놀부,창대한곱창,안세진,20191147,한식
988,도야족발앤푸드,도야족발보쌈,이남용,20140624,한식
989,에프앤씨매니지먼트,안경할머니곱창,안요성,20100100514,한식
990,버섯잔치집,버섯잔치집,이희숙 정완균,20171412,한식
991,(주)어판왕,어사또,김규정,20191157,한식
992,(주)제이푸드에프씨,푸지막,이호용,20191136,한식
993,(주)프랜몬스터,큰집아저씨,최보선,20160194,한식
994,두총각춘천닭갈비,두총각 닭갈비,박성완,20190342,한식
995,해양산,해양산,고지숙,20150800,한식
996,황금바가지,황금바가지,박재영,20191134,한식
997,명태정가,명태정가,임진흥,20181003,한식
998,대박통,대박통,김종혁,20130100128,한식
999,햇잎푸드,햇잎갈비,김대옥,20110500007,한식
1000,(주)더큰,정성신더큰도시락,변기환,20150668,한식
1001,(주)제이에쓰에프앤비,항정사이,양지삼,20191126,한식
1002,가리본가본점,가리본가,이희자,20171275,한식
1003,통부심,통부심,홍민정,20180513,한식
1004,(주)도시방앗간,가마솥국밥.보쌈,이준수,20170380,한식
1005,제노F&C,한량천하,조재형,20150681,한식
1006,햇잎푸드,갈비배달도시락 스트릿테이블,김대옥,20180044,한식
1007,한채쭈꾸미,한채쭈꾸미,"우재신, 이정애",20140969,한식
1008,지앤지푸드,가얏골감자탕,윤영실,20080300031,한식
1009,대관령푸드,대관령양푼이동태찌개,송완식,20080500003,한식
1010,도심불고기,도심불고기,박혜은,20190403,한식
1011,프론티어F&B,대건명가,문대건,20191107,한식
1012,천상대게,천상대게,김미주,20150683,한식
1013,대관령푸드,쌈꾼,송완식,20130210,한식
1014,패밀리키친,패밀리키친,윤숙영,20191104,한식
1015,(주)푸드피플,오색동,이병길,20191130,한식
1016,만수상회,만수상회,김민호,20181325,한식
1017,본앤본(주),본앤본,채언호,20140536,한식
1018,(주)이밥스,궁채,김동환,20080100734,한식
1019,만복이쭈꾸미낙지볶음,만복한쭈꾸미낙지볶음,이종희,20141088,한식
1020,(주)교동,교동전선생,김태준,20110100278,한식
1021,조이식품,다시오고싶은집 이명숙 양평해장국,이명숙,20120500063,한식
1022,마시굿,쿡친,정덕희,20150670,한식
1023,함양옻닭,함양옻닭,선연태,20160212,한식
1024,(주)마마에프앤비,조미료를넣지않은참마마된장,김형남,20170270,한식
1025,도도한돈,도도한돈,이경남,20171559,한식
1026,해피브릿지협동조합,화평동왕냉면,김철환,20080100057,한식
1027,(주)이도에프앤씨,고기고샵,이명호,20150533,한식
1028,(주)풀잎채,화요미,정인기,20181373,한식
1029,케이비엠,고봉민김밥人,한석균,20110300059,한식
1030,케이비엠,고봉김밥人,한석균,20120300001,한식
1031,찰만f&c,대패만,김영욱,20180086,한식
1032,찰만f&c,갈비만,김영욱,20180088,한식
1033,짐바로찜닭내외본점,짐바로찜닭,권세윤,20191085,한식
1034,찰만f&c,돼지만,김영욱,20180905,한식
1035,오리궁뎅이,오리궁뎅이,박상현,20110400026,한식
1036,(주)엠디에프시파트너스,모두국밥,고경남,20171355,한식
1037,팔꾸이,팔꾸이팔당닭발,이동운,20130033,한식
1038,더만족,더만족,김한수,20110300071,한식
1039,임가네해물촌,모심 임가네해물촌,이정희,20090600008,한식
1040,온천골푸드,박수근네온천골,박수근,20100600008,한식
1041,콩밭뜰,콩밭뜰,김성남,20181202,한식
1042,노랑물고기,노랑물고기,김일수,20170790,한식
1043,조선38육개장,조선육개장38,"박혜진,정지은",20150966,한식
1044,쉐프의연구소,인생대박집쪽갈비,최윤석,20180934,한식
1045,간큰갈비,강봉수인 간큰갈비,강봉수,20171348,한식
1046,콩뿌리프랜차이즈(주),콩뿌리 전주콩나물국밥,오양민,20160905,한식
1047,(주)에프씨봉대박,끝소,이채환,20191081,한식
1048,동곡꽃게장,동곡꽃게장,석다인겸,20191079,한식
1049,(주)더드림에프씨,더서민구이(The서민구이),송상민,20161049,한식
1050,(주)제이알에프앤씨,쭈꾸미시스터즈,정재욱,20150987,한식
1051,참한맛족발,참한맛족발,이상목,20170070,한식
1052,약초마을YCM,약초마을,허윤덕,20080100466,한식
1053,(주)남도가,남도복국,배동하,20190359,한식
1054,하율푸드(주),장터순대국감자탕,최양국,20190330,한식
1055,마중물추어탕,마중물추어탕,박영희,20171543,한식
1056,(주)쭈노에프앤비,만원집,정준우,20180320,한식
1057,닥치고곱창,닥치고곱창,김신정,20180174,한식
1058,형네가게,찜닭에 꽂힌 닭집애,박미옥,20191067,한식
1059,(주)다드림에프앤비,왔쏘,이숙영,20170938,한식
1060,채돈이,채돈이,채영훈,20160913,한식
1061,(주)해물꽃돈,해물꽃돈,조강균,20191063,한식
1062,청기와뼈다귀해장국,청기와뼈다귀해장국,김범석,20100100211,한식
1063,쭈꾸쭈꾸아,쭈꾸쭈꾸아,송순복,20161040,한식
1064,주왕산삼계탕부산경남본부,하수련주왕산삼계탕,김무겸,20080300034,한식
1065,(주)홍반장,홍반장신의주찹쌀순대와감자탕,홍인숙,20090100447,한식
1066,육소단,육소단,박선화,20170893,한식
1067,(주)더불어함께하는세상,전초전,김정중,20130375,한식
1068,(주)일가브라더스,북촌삼대갈비,한충환,20180263,한식
1069,(주)방일에프씨,방일해장국,이상희,20080200077,한식
1070,맛있는에프앤비(F&B),만나고쪽갈비가,문성훈,20150487,한식
1071,(주)제주앤코리아,30년 할매 닭발,고복남,20191064,한식
1072,블루밀,망향비빔국수,하월영,20080200306,한식
1073,(주)더도이종가집,더도이종가집돼지국밥,장성환,20150752,한식
1074,예스람,불끈낙지,김옥숙 외1명,20141043,한식
1075,백청우칼국수,백청우칼국수,백현기,20090100226,한식
1076,도니스(주),도니스바베큐,서재옥,20180992,한식
1077,단물곤물,단물곤물,김소영,20130422,한식
1078,큰돈쪽쪽갈비,큰돈쪽쪽갈비,김영환,20150074,한식
1079,(주)타임에프앤씨,족발3시30분,권수일,20180453,한식
1080,(주)해오름에프에스,또와유 명태간장조림,김현진,20110100567,한식
1081,(주)조은음식드림,대마족발,안광선,20180260,한식
1082,(주)올어바웃푸드,어바웃샤브,이승엽,20090100101,한식
1083,(주)미래에프씨,삼겹구이,최대홍,20160829,한식
1084,가연장푸드,가연장미역국정찬,천순환,20180090,한식
1085,어죽이네철렵국,어죽이네철렵국,"김진희,이명옥",20080200201,한식
1086,(주)의령소바,원조의령소바,박현철,20110300060,한식
1087,새벽네시반,새벽네시반,이영식,20170106,한식
1088,화성옥,화성옥,고상옥,20170585,한식
1089,월수금,월수금,권준혁,20100100161,한식
1090,(주)제이브이엘,제이브이엘(JVL)부대찌개,허강,20180724,한식
1091,정가네신성아구찜,신성아구찜,윤수현,20170419,한식
1092,고미꽃시래,고미꽃시래,박정란,20180977,한식
1093,(주)보담,육풍,신양심,20140558,한식
1094,지환이네왕족발,지환이네왕족발,문정국,20130021,한식
1095,(주)캘리스코,반주(BANJOO),구지은,20151085,한식
1096,(주)숲풀림식품,놀란곱창,이재영,20080100195,한식
1097,화를품은닭본점,화를품은닭,윤재오,20180087,한식
1098,유황F&S,개성집,황춘미,20180224,한식
1099,마시기통차,마시기통차,안진근,20130100277,한식
1100,(주)조은세상에프엔씨,삼원돈,김대근,20181082,한식
1101,박태규의철통닭갈비본점,조림철통닭갈비,육진숙,20191042,한식
1102,아부찌,아부찌부대찌개,김기석,20181194,한식
1103,(주)브이에스에프씨,삼겹살 곱빼기 배달전문 고기한끼,정진백,20180629,한식
1104,(주)마더푸드,쪽찌,"오미경,임채현",20160809,한식
1105,(주)닥인흥업,닭갈비제작소,조경범,20150321,한식
1106,(주)온누리푸드시스템,온누리쭈꾸미,강계숙,20141144,한식
1107,(주)마이푸드,내가찜한닭,편도권,20160195,한식
1108,항아리보쌈,달인박경규항아리보쌈,박경규,20150770,한식
1109,(주)온누리푸드시스템,온누리장작구이,강계숙,20090100232,한식
1110,돼지집딸,행복굽는돼지집딸,김호윤,20150684,한식
1111,코아FS,시골통돼지볶음,이용선,20150887,한식
1112,(주)숲풀림식품,놀란돼지,이재영,20080100194,한식
1113,맛있는영자씨네,맛있는영자씨네,이은희,20170896,한식
1114,미스터낙지,미스터낙지,김동수,20140634,한식
1115,문호리팥죽,문호리팥죽,조인숙,20141070,한식
1116,(주)신촌푸드,신촌설렁탕,장성배,20080100757,한식
1117,소바애부천본점,소바애,박종주,20130100220,한식
1118,마루앤F/D,마루앤국시,정민수,20130124,한식
1119,제니스푸드시스템,수향그릴면가여름도겨울,이종훈,20090100241,한식
1120,(주)제이엘푸드,부산아지매국밥,이석제,20130100343,한식
1121,(주)씨에스에프씨,별법 동태탕 왕해물찜,장현수,20170705,한식
1122,(주)정일,정일면옥,조시원,20191032,한식
1123,족발쌀롱,족발쌀롱,김성진,20140919,한식
1124,(주)맛샘,맛샘,김연심,20160984,한식
1125,(주)바른푸드,바른생갈비,김종숙,20171262,한식
1126,(주)오리지날스푼,사랑탕,송준호,20100100205,한식
1127,(주)씨에스에프씨,내담 대구탕 해물갈비찜,장현수,20170699,한식
1128,제이에이치푸드(주),마녀가 만든 족발,박정욱,20160121,한식
1129,(주)나이스패밀리,강남대패&샤브,김진우,20190402,한식
1130,시루유통,콩시루,황경윤,20090400030,한식
1131,조바우가마솥추어탕,조바우가마솥추어탕,김성민,20120300010,한식
1132,(주)이밥스,맛소우서울칼국수,김동환,20191045,한식
1133,(주)오술차,오술차,"김경환, 손혜정",20150463,한식
1134,(주)믹스쭈에프앤씨,믹스쭈,유영준,20181037,한식
1135,광장갈비,광장갈비,조덕례,20180984,한식
1136,D.RHOLDINGS,도리명가,이준생,20140680,한식
1137,(주)솔빛씨앤씨,청춘대패,김동원,20191027,한식
1138,와이엠씨푸드,땡기요,김정헌,20170458,한식
1139,대왕보쌈식족발,김진호 대왕족발,김진호,20160463,한식
1140,(주)교동F&B,교동면옥,이원철,20171308,한식
1141,돈오야,돈오야,고세운,20180862,한식
1142,(주)노걸대,노걸대,이제환,20080500053,한식
1143,데블스램&펍위례신도시점,데블스램&펍,신동훈,20180850,한식
1144,(주)한결엔터프라이즈,전통맛집 할매순대국,한근임,20171141,한식
1145,(주)제이에스드림,마마쿡,신종일,20170826,한식
1146,해듬(주),김경자소문난대구왕뿔찜,장환웅,20141004,한식
1147,(주)하누소푸드시스템,하누소갈비살,장세은,20150367,한식
1148,(주)백미에프에스티,백미옛날갈비,이정민,20180973,한식
1149,(주)와이에프앤씨글로벌,여우감자탕,윤여동,20171229,한식
1150,(주)하누소푸드시스템,하누소,장세은,20080200234,한식
1151,(주)쿡감,쿡감,"홍희선,최광주",20130486,한식
1152,쏘삼돼지208,쏘주에 삼겹살 208全,전상면,20180034,한식
1153,칠연푸드시스템,용추골미궁순대,김세현,20080200060,한식
1154,(주)미락에프씨,고을래이베리코흑돼지,이동엽,20171277,한식
1155,(주)담소이야기,담소 소사골 순대 육개장,오응석,20120100007,한식
1156,이수식품,양마니순대곱창,이영주,20170373,한식
1157,플라워푸드,꽃찬찜닭,천욱진,20170305,한식
1158,우리가메뉴코칭,감자탕의 거인,장지영,20181045,한식
1159,(주)얌샘,얌샘김밥,김은광,20160835,한식
1160,(주)성북동이야기,쌍다리돼지불백,김유홍,20140264,한식
1161,(주)영동족발,영동족발,정용철,20130361,한식
1162,기린더매운갈비찜,Girin The 매운갈비찜,조성빈,20191015,한식
1163,(주)명랑식품,명랑회관,강준모,20170876,한식
1164,설렘,설레족발,고재욱,20180843,한식
1165,(주)이밥스,솔청면옥,김동환,20080100733,한식
1166,(주)이밥스,봄채향,김동환,20120100499,한식
1167,(주)제이씨씨푸드,유장춘닭개장,이선향,20140267,한식
1168,(주)이밥스,토부가,김동환,20080100735,한식
1169,(주)박앤박,철순이네김치찌개,박형주,20180882,한식
1170,농업회사법인(주)빛솜푸드,안동국밥,권오병,20130100291,한식
1171,미스앤미스터㈜,미스터오징어,공호식,20141185,한식
1172,인동주마을,JD인동주마을,우정단,20110400014,한식
1173,해논산업1,해논미역,김귀선,20180006,한식
1174,고기와국수이야기,고기와국수이야기,양호영,20140435,한식
1175,(주)장인공방,탁사발 두부공방,장성호,20181370,한식
1176,(주)혜윰에프엔비,곰작골나주곰탕,조은희,20120100207,한식
1177,(주)족장에프앤비,족장,최재봉,20130481,한식
1178,(주)장수엔터프라이즈,장수본가해장국,김정호,20141003,한식
1179,(주)디딤돌푸드시스템,스톤 336,정찬영,20180700,한식
1180,(주)에스컴퍼니,생극해장국,엄세웅,20171238,한식
1181,손수푸드,수김밥,류도선,20150531,한식
1182,영산강오리탕,영산강오리탕,김치호,20180219,한식
1183,디앤디코리아,오과장대패&샐러드바,정서현,20190997,한식
1184,거송갈비찜,거송갈비찜,박현규,20170374,한식
1185,제이엠인터내셔널(주),어구미,연광흠,20110100192,한식
1186,(주)축제의나라,미친돼지,김성은,20190031,한식
1187,(주)엉터리,엉터리 해장국&감자탕&곱창전골,박영준,20171241,한식
1188,(주)더본코리아,한신포차,백종원,20090100498,한식
1189,(주)리안,살아있네아구,이현아,20170767,한식
1190,(주)엉터리,엉터리생고기 두번째이야기 무한삼겹,박영준,20160063,한식
1191,(주)안흥갈비,안흥갈비,장성운,20160505,한식
1192,(주)더본코리아,본가,백종원,20080100209,한식
1193,(주)제이오코리아월드,해까득,박종훈,20180408,한식
1194,(주)엉터리,엉터리생고기,박영준,20080100738,한식
1195,(주)컬투플러스,똘똘이족,김정남,20180478,한식
1196,(주)난다푸드,난다곱창,황윤성,20180814,한식
1197,불타는형제들,불타는 형제들,이성호,20190992,한식
1198,(주)더본코리아,새마을식당,백종원,20080100208,한식
1199,(주)보강엔터프라이즈,큰맘할매순대국,임금옥,20140292,한식
1200,(주)맛있는상상,찌개애감동,오원자,20080100148,한식
1201,(주)달콤한세상,바른화로,김우진,20190984,한식
1202,(주)오색만찬,오봉도시락,남재우,20100100419,한식
1203,(주)오색만찬,소이득,남재우,20150579,한식
1204,(주)봄봄,청와삼대,이민혁,20120100023,한식
1205,(주)팀웍앤비,황태장인,이승현,20160853,한식
1206,엠투(M2)컴퍼니,대장부,전중천,20130044,한식
1207,고려홍삼삼계탕,삼계탕갈비탕고려홍삼삼계탕,강점숙,20151076,한식
1208,(주)폭풍갈비,폭풍갈비,강정혜,20180792,한식
1209,(주)더본코리아,대한국밥,백종원,20130287,한식
1210,(주)진담에프앤비,정통집,김윤수,20190037,한식
1211,(주)더본코리아,해물떡찜0410,백종원,20080100211,한식
1212,이여곰탕,이여곰탕,박현주,20190963,한식
1213,(주)더본코리아,성성식당,백종원,20100100344,한식
1214,맛존매콤닭불고기,맛존매콤닭불고기,조수희,20190959,한식
1215,(주)푸디아,미스터보쌈5379,김기봉,20120100570,한식
1216,(주)푸디아,미스터닭찜,김기봉,20170901,한식
1217,종로푸드시스템(주),정선애곤드레밥,권태완,20180544,한식
1218,종로푸드시스템(주),종로직화쭈꾸미,권태완,20150114,한식
1219,명태밥상,명태밥상,박동종,20160253,한식
1220,(주)피앤피아이앤씨,마시마니 매운갈비찜,최명성,20090100338,한식
1221,농업회사법인푸드앤소울(주),팔당냉면,김성규,20140202,한식
1222,나눔프랜차이즈,헬로통큰삼겹,조일권,20180594,한식
1223,명장복집,명장복집&24시명장복국,최재성,20150999,한식
1224,(주)풀잎채,콩밭에고등어,정인기,20190952,한식
1225,(주)톡에프앤비,우주최강도시락,송민석,20161246,한식
1226,(주)씨티오푸드인터내셔날,새싹정원,윤제환,20180336,한식
1227,(주)에프씨봉대박,끝돈,이채환,20180960,한식
1228,(주)참이맛,참이맛감자탕,문정미,20080200050,한식
1229,(주)에프앤씨돈가네,돈가네김치찌개,서복원,20110100502,한식
1230,(주)에프씨봉대박,봉대박찜닭,이채환,20151243,한식
1231,(주)송정푸드,파주닭국수,송인성,20161124,한식
1232,물고기반찬by생선구이,물고기반찬by생선구이,홍성욱,20190944,한식
1233,(주)맛있는상상,월선네,오원자,20100100412,한식
1234,(주)에이치티코리아,인생극장,김인태,20130325,한식
1235,(주)푸드원,본동네추어탕,조석,20100300040,한식
1236,수생목,수생목,김보라,20180364,한식
1237,(주)풀잎채,진고복식당,정인기,20190940,한식
1238,똥찌비,똥찌비,김재민,20190931,한식
1239,(주)맛있는상상,좋구먼반상,오원자,20180962,한식
1240,(주)웰미가베스트푸드,88콩나물국밥,이슬기,20160457,한식
1241,장모님이떴다,엄마가떴다,김현용,20190932,한식
1242,(주)웰미가베스트푸드,웰미가,이슬기,20150049,한식
1243,(주)맛있는상상,밥엔청국장,오원자,20140822,한식
1244,곱깨비에프씨,곱깨비,강현정,20181179,한식
1245,(주)값진,우된장,"김정갑,문명진",20190936,한식
1246,병만네닭갈비,병만네닭갈비,박병만,20180155,한식
1247,(주)꼬기냉면,꼬기냉면,최은정,20140982,한식
1248,지배온에프앤씨,지배온삼겹,이일성,20180182,한식
1249,(주)오경,약방불백,오경윤,20140351,한식
1250,MS푸드,팔덕식당,한현지,20171345,한식
1251,(주)엑츠에프씨,바다향왕코다리,백계화,20181089,한식
1252,(주)애니호스트,가온칼국수,김경래,20190919,한식
1253,(주)진주교방,박군자진주냉면,박군자,20140361,한식
1254,(주)스마일코리아,쿵더덕쿵족,서병화,20190912,한식
1255,독골푸드,독골김치찜,박승구,20190908,한식
1256,가득찬푸드,묵소,박강덕,20171246,한식
1257,지오앤드림,쿠이노족발,정진만,20190913,한식
1258,영맨푸드,동네아저씨전,김영만,20180971,한식
1259,그 남자의 돼지갈비,그 남자의 돼지갈비,김형일,20190905,한식
1260,(주)늘보리에프앤씨,상도늘보리,이청원,20160944,한식
1261,생고기제작소(주),생고기제작소,서현석,20161256,한식
1262,씨에이치푸드,덕뽀리,최석봉,20161242,한식
1263,(주)경청에프씨,문삼이,전재범,20100300002,한식
1264,예스람,백년갈비,김옥숙,20190899,한식
1265,(주)대가야,주왕산삼계탕,조중래,20100600029,한식
1266,(주)대가야,대가야삼계탕,조중래,20100600028,한식
1267,모박사본점,모박사부대찌개,모영희 외 1인,20080200048,한식
1268,떡공방다락,떡공방다락,천용진,20190897,한식
1269,(주)엄마,쌀눈쌀 현미누룽지,이영랑,20160532,한식
1270,(주)미도식품,뚱뚱이할머니족발보쌈,천아영,20080200271,한식
1271,피플스컴퍼니,해남김치식당,이지영,20170503,한식
1272,속초네어장본점,속초네어장,"김정희,김정도",201400315,한식
1273,(주)오복푸드,오복미역,최보규,20160153,한식
1274,백번가코다리,백번가코다리,이경희,20190892,한식
1275,엉뚱한삼겹살(본점),엉뚱한삼겹살,윤경자,20170255,한식
1276,전주한옥찜닭프랜차이즈가맹본부,전주한옥찜닭,김용복,20180734,한식
1277,(주)맛담,남기남 부대찌개,이은옥,20171070,한식
1278,(주)제이에스일인자,1인자감자탕,정근산,20080200283,한식
1279,(주)댓짱돈까스,댓짱돈까스,장연조,20120100010,한식
1280,조리고,조리고,김종훈,20170927,한식
1281,라라,라라감자탕,조기현 외 1인,20130100101,한식
1282,(주)솔푸드시스템,가마깨비,조혜숙,20170792,한식
1283,한제,한제소곱창전골,"김홍수, 배형욱",20190886,한식
1284,아이에스크리에이티브,나이스투미츄,이정규,20130384,한식
1285,(주)포레스트에프앤디,은행먹은 명가보쌈,김진욱,20190880,한식
1286,(주)에이티컴퍼니,맨도롱국수,이상문,20190632,한식
1287,(주)필드키친,밥도둑바른게장,강규원,20190882,한식
1288,(주)미도식품,장충미도왕족발보쌈,천아영,20080200218,한식
1289,농업회사법인구삐(주),금강산감자탕,김현익,20080200291,한식
1290,(주)미도식품,오래오래장충동왕족발보쌈,천아영,20090100484,한식
1291,(주)수에프씨,육회말투아웃,정석호,20160945,한식
1292,소소린(주),소소린,이민효,20181060,한식
1293,(주)소노(SONO),일류닭&닭,최재일,20190121,한식
1294,(주)아이언랩,철든놈,박경준,20140372,한식
1295,한솔식품,탕대장,이정우,20190863,한식
1296,(주)첨성대,옛날농장,김성호,20080100357,한식
1297,(주)코리아푸딩,돈통마늘보쌈,이규운,20090100366,한식
1298,(주)첨성대,하루방뒷고기,김성호,20120100579,한식
1299,(주)행복가득,진짜배기명태촌,김현동,20190055,한식
1300,(주)장충동왕족발,장충동왕족발보쌈,신신자,20080500005,한식
1301,(주)월드씨푸드,공손한 소먹으면 돼지,공명식,20181318,한식
1302,(주)브로컴퍼니,남천집,하승규,20190844,한식
1303,개인화로한우전문미소,개인화로 한우전문 미소,문차순,20170282,한식
1304,따봉시래기,따봉시래기,차정학,20170860,한식
1305,킹아구해물찜아중점,연경호킹아구해물찜,조성원,20100400023,한식
1306,돼지영농후계자,돼지영농후계자,김동춘,20190842,한식
1307,(주)부대통령,부대통령뚝배기,김인오,20180395,한식
1308,(주)미림에프엔비,황금진족,김종림,20171171,한식
1309,(주)와이비케이홀딩스,소도둑,정유성,20170852,한식
1310,더블제이푸드,반칙왕식탁,김진구 외 1,20190276,한식
1311,푸드플랫폼,바베큐덕삼이,김유용,20190203,한식
1312,성우,홍구등갈비,정원범,20141227,한식
1313,(주)무교동유정낙지,무교동유정낙지,김순득,20160037,한식
1314,(주)자작나무형제들,족제소,양정하,20190817,한식
1315,T/H푸드,때깔,김태훈,20190818,한식
